	Vote	Label	HGSC symbol
ENSG00000108700	0.0	non-hallmark gene	CCL8
ENSG00000136451	0.0	non-hallmark gene	VEZF1
ENSG00000136527	0.0	non-hallmark gene	TRA2B
ENSG00000278299	0.0	non-hallmark gene	TBC1D3C
ENSG00000135336	0.0	non-hallmark gene	ORC3
ENSG00000267673	0.0	non-hallmark gene	FDX2
ENSG00000173141	0.0	non-hallmark gene	MRPL57
ENSG00000128709	3.0	non-hallmark gene	HOXD9
ENSG00000185262	1.0	non-hallmark gene	UBALD2
ENSG00000160299	0.0	non-hallmark gene	PCNT
ENSG00000169570	0.0	non-hallmark gene	DTWD2
ENSG00000101892	0.0	non-hallmark gene	ATP1B4
ENSG00000172366	0.0	non-hallmark gene	MCRIP2
ENSG00000267909	0.0	non-hallmark gene	CCDC177
ENSG00000066933	0.0	non-hallmark gene	MYO9A
ENSG00000106541	0.0	non-hallmark gene	AGR2
ENSG00000157782	0.0	non-hallmark gene	CABP1
ENSG00000215182	0.0	non-hallmark gene	MUC5AC
ENSG00000136327	0.0	non-hallmark gene	NKX2-8
ENSG00000242515	0.0	non-hallmark gene	UGT1A10
ENSG00000179817	0.0	non-hallmark gene	MRGPRX4
ENSG00000107317	0.0	non-hallmark gene	PTGDS
ENSG00000155368	2.0	non-hallmark gene	DBI
ENSG00000174776	0.0	non-hallmark gene	WDR49
ENSG00000261793	0.0	non-hallmark gene	
ENSG00000104522	0.0	non-hallmark gene	GFUS
ENSG00000148655	0.0	non-hallmark gene	LRMDA
ENSG00000112297	0.0	non-hallmark gene	CRYBG1
ENSG00000273398	0.0	non-hallmark gene	
ENSG00000183598	0.0	non-hallmark gene	H3C13
ENSG00000132297	0.0	non-hallmark gene	HHLA1
ENSG00000126821	0.0	non-hallmark gene	SGPP1
ENSG00000187608	349.0	non-hallmark gene	ISG15
ENSG00000248919	0.0	non-hallmark gene	ATP5MF-PTCD1
ENSG00000100784	0.0	non-hallmark gene	RPS6KA5
ENSG00000144834	0.0	non-hallmark gene	TAGLN3
ENSG00000042781	0.0	non-hallmark gene	USH2A
ENSG00000149124	1.0	non-hallmark gene	GLYAT
ENSG00000152611	0.0	non-hallmark gene	CAPSL
ENSG00000145283	0.0	non-hallmark gene	SLC10A6
ENSG00000163319	0.0	non-hallmark gene	MRPS18C
ENSG00000111731	0.0	non-hallmark gene	C2CD5
ENSG00000273820	0.0	non-hallmark gene	USP27X
ENSG00000108417	0.0	non-hallmark gene	KRT37
ENSG00000004766	0.0	non-hallmark gene	VPS50
ENSG00000167131	0.0	non-hallmark gene	CCDC103
ENSG00000240972	0.0	non-hallmark gene	MIF
ENSG00000161091	0.0	non-hallmark gene	MFSD12
ENSG00000215356	0.0	non-hallmark gene	ZNF705B
ENSG00000165916	0.0	non-hallmark gene	PSMC3
ENSG00000215568	0.0	non-hallmark gene	GAB4
ENSG00000237700	0.0	non-hallmark gene	PRAMEF33
ENSG00000198573	0.0	non-hallmark gene	SPANXC
ENSG00000255181	0.0	non-hallmark gene	CCDC166
ENSG00000186522	0.0	non-hallmark gene	SEPTIN10
ENSG00000231274	0.0	non-hallmark gene	SBK3
ENSG00000078053	0.0	non-hallmark gene	AMPH
ENSG00000008226	0.0	non-hallmark gene	DLEC1
ENSG00000167705	0.0	non-hallmark gene	RILP
ENSG00000166743	2.0	non-hallmark gene	ACSM1
ENSG00000101204	0.0	non-hallmark gene	CHRNA4
ENSG00000164776	0.0	non-hallmark gene	PHKG1
ENSG00000187033	0.0	non-hallmark gene	SAMD7
ENSG00000185070	0.0	non-hallmark gene	FLRT2
ENSG00000141441	0.0	non-hallmark gene	GAREM1
ENSG00000160352	0.0	non-hallmark gene	ZNF714
ENSG00000186866	0.0	non-hallmark gene	POFUT2
ENSG00000186230	0.0	non-hallmark gene	ZNF749
ENSG00000163714	0.0	non-hallmark gene	U2SURP
ENSG00000239857	0.0	non-hallmark gene	GET4
ENSG00000074410	0.0	non-hallmark gene	CA12
ENSG00000171459	0.0	non-hallmark gene	OR1L6
ENSG00000139610	0.0	non-hallmark gene	CELA1
ENSG00000129474	0.0	non-hallmark gene	AJUBA
ENSG00000063127	0.0	non-hallmark gene	SLC6A16
ENSG00000113712	0.0	non-hallmark gene	CSNK1A1
ENSG00000134871	0.0	non-hallmark gene	COL4A2
ENSG00000144567	0.0	non-hallmark gene	RETREG2
ENSG00000107018	0.0	non-hallmark gene	RLN1
ENSG00000158220	0.0	non-hallmark gene	ESYT3
ENSG00000152082	0.0	non-hallmark gene	MZT2B
ENSG00000101474	0.0	non-hallmark gene	APMAP
ENSG00000075218	0.0	non-hallmark gene	GTSE1
ENSG00000154914	0.0	non-hallmark gene	USP43
ENSG00000155393	0.0	non-hallmark gene	HEATR3
ENSG00000112186	0.0	non-hallmark gene	CAP2
ENSG00000090512	0.0	non-hallmark gene	FETUB
ENSG00000091039	0.0	non-hallmark gene	OSBPL8
ENSG00000091129	0.0	non-hallmark gene	NRCAM
ENSG00000184260	0.0	non-hallmark gene	H2AC20
ENSG00000181109	0.0	non-hallmark gene	OR52P1
ENSG00000134874	0.0	non-hallmark gene	DZIP1
ENSG00000117676	0.0	non-hallmark gene	RPS6KA1
ENSG00000111142	4.0	non-hallmark gene	METAP2
ENSG00000158079	0.0	non-hallmark gene	PTPDC1
ENSG00000119969	0.0	non-hallmark gene	HELLS
ENSG00000196865	0.0	non-hallmark gene	NHLRC2
ENSG00000129347	0.0	non-hallmark gene	KRI1
ENSG00000155100	0.0	non-hallmark gene	OTUD6B
ENSG00000011295	0.0	non-hallmark gene	TTC19
ENSG00000174292	0.0	non-hallmark gene	TNK1
ENSG00000279073	0.0	non-hallmark gene	
ENSG00000100626	0.0	non-hallmark gene	GALNT16
ENSG00000131773	0.0	non-hallmark gene	KHDRBS3
ENSG00000134186	1.0	non-hallmark gene	PRPF38B
ENSG00000133818	0.0	non-hallmark gene	RRAS2
ENSG00000155016	0.0	non-hallmark gene	CYP2U1
ENSG00000135473	0.0	non-hallmark gene	PAN2
ENSG00000008130	0.0	non-hallmark gene	NADK
ENSG00000115661	0.0	non-hallmark gene	STK16
ENSG00000160767	0.0	non-hallmark gene	FAM189B
ENSG00000114450	0.0	non-hallmark gene	GNB4
ENSG00000065371	0.0	non-hallmark gene	ROPN1
ENSG00000103404	0.0	non-hallmark gene	USP31
ENSG00000213085	0.0	non-hallmark gene	CFAP45
ENSG00000171150	0.0	non-hallmark gene	SOCS5
ENSG00000104067	0.0	non-hallmark gene	TJP1
ENSG00000121067	0.0	non-hallmark gene	SPOP
ENSG00000176108	0.0	non-hallmark gene	CHMP6
ENSG00000137404	0.0	non-hallmark gene	NRM
ENSG00000198873	0.0	non-hallmark gene	GRK5
ENSG00000105509	0.0	non-hallmark gene	HAS1
ENSG00000141434	0.0	non-hallmark gene	MEP1B
ENSG00000130164	0.0	non-hallmark gene	LDLR
ENSG00000090013	0.0	non-hallmark gene	BLVRB
ENSG00000006837	0.0	non-hallmark gene	CDKL3
ENSG00000174106	0.0	non-hallmark gene	LEMD3
ENSG00000166153	0.0	non-hallmark gene	DEPDC4
ENSG00000169006	0.0	non-hallmark gene	NTSR2
ENSG00000132780	0.0	non-hallmark gene	NASP
ENSG00000004799	0.0	non-hallmark gene	PDK4
ENSG00000236980	0.0	non-hallmark gene	C3orf84
ENSG00000133121	0.0	non-hallmark gene	STARD13
ENSG00000125821	1.0	non-hallmark gene	DTD1
ENSG00000198171	0.0	non-hallmark gene	DDRGK1
ENSG00000154640	1.0	non-hallmark gene	BTG3
ENSG00000143499	0.0	non-hallmark gene	SMYD2
ENSG00000143575	2.0	non-hallmark gene	HAX1
ENSG00000164692	0.0	non-hallmark gene	COL1A2
ENSG00000173013	0.0	non-hallmark gene	CCDC96
ENSG00000114850	0.0	non-hallmark gene	SSR3
ENSG00000141314	0.0	non-hallmark gene	RHBDL3
ENSG00000107651	0.0	non-hallmark gene	SEC23IP
ENSG00000125831	0.0	non-hallmark gene	CST11
ENSG00000152093	0.0	non-hallmark gene	CFC1B
ENSG00000166192	0.0	non-hallmark gene	SENP8
ENSG00000120457	0.0	non-hallmark gene	KCNJ5
ENSG00000006062	0.0	non-hallmark gene	MAP3K14
ENSG00000137726	0.0	non-hallmark gene	FXYD6
ENSG00000111596	0.0	non-hallmark gene	CNOT2
ENSG00000118640	1.0	non-hallmark gene	VAMP8
ENSG00000139865	0.0	non-hallmark gene	TTC6
ENSG00000011677	0.0	non-hallmark gene	GABRA3
ENSG00000148344	0.0	non-hallmark gene	PTGES
ENSG00000183486	0.0	non-hallmark gene	MX2
ENSG00000261210	0.0	non-hallmark gene	CLEC19A
ENSG00000064726	0.0	non-hallmark gene	BTBD1
ENSG00000159873	0.0	non-hallmark gene	CCDC117
ENSG00000125531	0.0	non-hallmark gene	FNDC11
ENSG00000178295	0.0	non-hallmark gene	GEN1
ENSG00000167261	0.0	non-hallmark gene	DPEP2
ENSG00000160131	0.0	non-hallmark gene	VMA21
ENSG00000169762	0.0	non-hallmark gene	TAPT1
ENSG00000175718	0.0	non-hallmark gene	RBMXL3
ENSG00000183396	0.0	non-hallmark gene	TMEM89
ENSG00000006576	0.0	non-hallmark gene	PHTF2
ENSG00000133424	0.0	non-hallmark gene	LARGE1
ENSG00000188620	0.0	non-hallmark gene	HMX3
ENSG00000250641	0.0	non-hallmark gene	LY6G6F-LY6G6D
ENSG00000111906	0.0	non-hallmark gene	HDDC2
ENSG00000187486	0.0	non-hallmark gene	KCNJ11
ENSG00000197061	0.0	non-hallmark gene	H4C3
ENSG00000178163	0.0	non-hallmark gene	ZNF518B
ENSG00000074054	0.0	non-hallmark gene	CLASP1
ENSG00000139725	0.0	non-hallmark gene	RHOF
ENSG00000184916	0.0	non-hallmark gene	JAG2
ENSG00000196440	0.0	non-hallmark gene	ARMCX4
ENSG00000167207	0.0	non-hallmark gene	NOD2
ENSG00000152284	0.0	non-hallmark gene	TCF7L1
ENSG00000198754	0.0	non-hallmark gene	OXCT2
ENSG00000100599	0.0	non-hallmark gene	RIN3
ENSG00000168556	0.0	non-hallmark gene	ING2
ENSG00000184979	0.0	non-hallmark gene	USP18
ENSG00000135175	0.0	non-hallmark gene	OCM2
ENSG00000099860	0.0	non-hallmark gene	GADD45B
ENSG00000009830	0.0	non-hallmark gene	POMT2
ENSG00000157796	0.0	non-hallmark gene	WDR19
ENSG00000243710	0.0	non-hallmark gene	CFAP57
ENSG00000165621	0.0	non-hallmark gene	OXGR1
ENSG00000002933	0.0	non-hallmark gene	TMEM176A
ENSG00000204740	0.0	non-hallmark gene	MALRD1
ENSG00000128159	0.0	non-hallmark gene	TUBGCP6
ENSG00000166788	0.0	non-hallmark gene	SAAL1
ENSG00000113448	0.0	non-hallmark gene	PDE4D
ENSG00000144589	0.0	non-hallmark gene	STK11IP
ENSG00000044574	0.0	non-hallmark gene	HSPA5
ENSG00000129991	0.0	non-hallmark gene	TNNI3
ENSG00000046604	0.0	non-hallmark gene	DSG2
ENSG00000260456	0.0	non-hallmark gene	C16orf95
ENSG00000146469	0.0	non-hallmark gene	VIP
ENSG00000183439	0.0	non-hallmark gene	TRIM61
ENSG00000105352	0.0	non-hallmark gene	CEACAM4
ENSG00000165689	0.0	non-hallmark gene	ENTR1
ENSG00000197601	0.0	non-hallmark gene	FAR1
ENSG00000262302	0.0	non-hallmark gene	
ENSG00000116337	0.0	non-hallmark gene	AMPD2
ENSG00000176928	0.0	non-hallmark gene	GCNT4
ENSG00000182816	0.0	non-hallmark gene	KRTAP13-2
ENSG00000236032	0.0	non-hallmark gene	OR5H14
ENSG00000140199	0.0	non-hallmark gene	SLC12A6
ENSG00000118922	0.0	non-hallmark gene	KLF12
ENSG00000131055	0.0	non-hallmark gene	COX4I2
ENSG00000104299	0.0	non-hallmark gene	INTS9
ENSG00000135423	0.0	non-hallmark gene	GLS2
ENSG00000131737	0.0	non-hallmark gene	KRT34
ENSG00000126251	0.0	non-hallmark gene	GPR42
ENSG00000110436	0.0	non-hallmark gene	SLC1A2
ENSG00000179954	0.0	non-hallmark gene	SSC5D
ENSG00000169957	0.0	non-hallmark gene	ZNF768
ENSG00000104892	0.0	non-hallmark gene	KLC3
ENSG00000183318	0.0	non-hallmark gene	SPDYE4
ENSG00000143858	0.0	non-hallmark gene	SYT2
ENSG00000039319	0.0	non-hallmark gene	ZFYVE16
ENSG00000162600	0.0	non-hallmark gene	OMA1
ENSG00000166884	0.0	non-hallmark gene	OR4D6
ENSG00000187175	0.0	non-hallmark gene	KRTAP12-1
ENSG00000139998	12.0	non-hallmark gene	RAB15
ENSG00000197532	0.0	non-hallmark gene	OR6Y1
ENSG00000132466	0.0	non-hallmark gene	ANKRD17
ENSG00000109079	0.0	non-hallmark gene	TNFAIP1
ENSG00000179304	0.0	non-hallmark gene	FAM156B
ENSG00000102181	0.0	non-hallmark gene	CD99L2
ENSG00000276240	0.0	non-hallmark gene	OR4E1
ENSG00000214827	0.0	non-hallmark gene	MTCP1
ENSG00000064989	0.0	non-hallmark gene	CALCRL
ENSG00000143507	0.0	non-hallmark gene	DUSP10
ENSG00000100263	0.0	non-hallmark gene	RHBDD3
ENSG00000189339	0.0	non-hallmark gene	SLC35E2B
ENSG00000196289	0.0	non-hallmark gene	BECN2
ENSG00000109762	0.0	non-hallmark gene	SNX25
ENSG00000108262	0.0	non-hallmark gene	GIT1
ENSG00000145861	0.0	non-hallmark gene	C1QTNF2
ENSG00000178537	0.0	non-hallmark gene	SLC25A20
ENSG00000172324	0.0	non-hallmark gene	OR5A2
ENSG00000117091	0.0	Hallmark gene	CD48
ENSG00000183709	0.0	non-hallmark gene	IFNL2
ENSG00000162669	0.0	non-hallmark gene	HFM1
ENSG00000166526	0.0	non-hallmark gene	ZNF3
ENSG00000011638	0.0	non-hallmark gene	LDAF1
ENSG00000262526	0.0	non-hallmark gene	
ENSG00000177570	0.0	non-hallmark gene	SAMD12
ENSG00000160505	0.0	non-hallmark gene	NLRP4
ENSG00000117475	0.0	non-hallmark gene	BLZF1
ENSG00000106327	0.0	non-hallmark gene	TFR2
ENSG00000105613	0.0	non-hallmark gene	MAST1
ENSG00000186925	0.0	non-hallmark gene	KRTAP19-6
ENSG00000108946	1.0	non-hallmark gene	PRKAR1A
ENSG00000177791	0.0	non-hallmark gene	MYOZ1
ENSG00000031003	0.0	non-hallmark gene	FAM13B
ENSG00000166920	132.0	non-hallmark gene	C15orf48
ENSG00000132122	0.0	non-hallmark gene	SPATA6
ENSG00000132155	0.0	non-hallmark gene	RAF1
ENSG00000186529	0.0	non-hallmark gene	CYP4F3
ENSG00000145819	0.0	non-hallmark gene	ARHGAP26
ENSG00000110025	0.0	non-hallmark gene	SNX15
ENSG00000140873	0.0	non-hallmark gene	ADAMTS18
ENSG00000141934	0.0	non-hallmark gene	PLPP2
ENSG00000152954	0.0	non-hallmark gene	NRSN1
ENSG00000181827	0.0	non-hallmark gene	RFX7
ENSG00000255374	0.0	non-hallmark gene	TAS2R43
ENSG00000141968	0.0	non-hallmark gene	VAV1
ENSG00000048342	0.0	non-hallmark gene	CC2D2A
ENSG00000186153	0.0	non-hallmark gene	WWOX
ENSG00000140534	0.0	non-hallmark gene	TICRR
ENSG00000164219	0.0	non-hallmark gene	PGGT1B
ENSG00000145949	0.0	non-hallmark gene	MYLK4
ENSG00000172377	0.0	non-hallmark gene	OR9I1
ENSG00000270011	0.0	non-hallmark gene	ZNF559-ZNF177
ENSG00000150873	0.0	non-hallmark gene	C2orf50
ENSG00000084636	0.0	non-hallmark gene	COL16A1
ENSG00000129925	0.0	non-hallmark gene	PGAP6
ENSG00000020633	0.0	non-hallmark gene	RUNX3
ENSG00000235750	0.0	non-hallmark gene	KIAA0040
ENSG00000075131	0.0	non-hallmark gene	TIPIN
ENSG00000196378	0.0	non-hallmark gene	ZNF34
ENSG00000268041	0.0	non-hallmark gene	ERFL
ENSG00000080845	0.0	non-hallmark gene	DLGAP4
ENSG00000124275	0.0	non-hallmark gene	MTRR
ENSG00000031823	0.0	non-hallmark gene	RANBP3
ENSG00000007908	0.0	non-hallmark gene	SELE
ENSG00000109099	0.0	non-hallmark gene	PMP22
ENSG00000141858	0.0	non-hallmark gene	SAMD1
ENSG00000267127	0.0	non-hallmark gene	
ENSG00000182118	0.0	non-hallmark gene	FAM89A
ENSG00000144063	0.0	non-hallmark gene	MALL
ENSG00000250644	0.0	non-hallmark gene	
ENSG00000029559	0.0	non-hallmark gene	IBSP
ENSG00000106804	2.0	non-hallmark gene	C5
ENSG00000180210	40.0	non-hallmark gene	F2
ENSG00000112699	2.0	non-hallmark gene	GMDS
ENSG00000128607	0.0	non-hallmark gene	KLHDC10
ENSG00000171456	0.0	non-hallmark gene	ASXL1
ENSG00000221994	0.0	non-hallmark gene	ZNF630
ENSG00000035720	0.0	non-hallmark gene	STAP1
ENSG00000165553	0.0	non-hallmark gene	NGB
ENSG00000069764	0.0	non-hallmark gene	PLA2G10
ENSG00000170915	0.0	non-hallmark gene	PAQR8
ENSG00000113318	0.0	non-hallmark gene	MSH3
ENSG00000153266	0.0	non-hallmark gene	FEZF2
ENSG00000163206	0.0	non-hallmark gene	SMCP
ENSG00000215183	0.0	non-hallmark gene	MSMP
ENSG00000165480	0.0	non-hallmark gene	SKA3
ENSG00000129187	0.0	non-hallmark gene	DCTD
ENSG00000107290	0.0	non-hallmark gene	SETX
ENSG00000232258	0.0	non-hallmark gene	TMEM114
ENSG00000165131	0.0	non-hallmark gene	LLCFC1
ENSG00000063761	0.0	non-hallmark gene	ADCK1
ENSG00000244509	672.0	non-hallmark gene	APOBEC3C
ENSG00000136193	0.0	non-hallmark gene	SCRN1
ENSG00000028116	0.0	non-hallmark gene	VRK2
ENSG00000168395	0.0	non-hallmark gene	ING5
ENSG00000120533	0.0	non-hallmark gene	ENY2
ENSG00000196372	0.0	non-hallmark gene	ASB13
ENSG00000160218	0.0	non-hallmark gene	TRAPPC10
ENSG00000197054	0.0	non-hallmark gene	ZNF763
ENSG00000066926	0.0	non-hallmark gene	FECH
ENSG00000110057	0.0	non-hallmark gene	UNC93B1
ENSG00000119950	0.0	non-hallmark gene	MXI1
ENSG00000204642	1000.0	Hallmark gene	HLA-F
ENSG00000161807	0.0	non-hallmark gene	OR7G1
ENSG00000168297	0.0	non-hallmark gene	PXK
ENSG00000105738	0.0	non-hallmark gene	SIPA1L3
ENSG00000172456	0.0	non-hallmark gene	FGGY
ENSG00000063244	0.0	non-hallmark gene	U2AF2
ENSG00000180061	5.0	non-hallmark gene	TMEM150B
ENSG00000159248	0.0	non-hallmark gene	GJD2
ENSG00000082175	0.0	non-hallmark gene	PGR
ENSG00000136999	0.0	non-hallmark gene	CCN3
ENSG00000104915	0.0	non-hallmark gene	STX10
ENSG00000197181	0.0	non-hallmark gene	PIWIL2
ENSG00000141425	0.0	non-hallmark gene	RPRD1A
ENSG00000135905	0.0	non-hallmark gene	DOCK10
ENSG00000105464	0.0	non-hallmark gene	GRIN2D
ENSG00000162894	0.0	non-hallmark gene	FCMR
ENSG00000185304	0.0	non-hallmark gene	RGPD2
ENSG00000171388	269.0	non-hallmark gene	APLN
ENSG00000206104	0.0	non-hallmark gene	KRTAP20-3
ENSG00000072849	0.0	non-hallmark gene	DERL2
ENSG00000131183	0.0	non-hallmark gene	SLC34A1
ENSG00000196208	0.0	non-hallmark gene	GREB1
ENSG00000101346	0.0	non-hallmark gene	POFUT1
ENSG00000055208	0.0	non-hallmark gene	TAB2
ENSG00000137135	0.0	non-hallmark gene	ARHGEF39
ENSG00000162775	0.0	non-hallmark gene	RBM15
ENSG00000106829	0.0	non-hallmark gene	TLE4
ENSG00000180488	0.0	non-hallmark gene	MIGA1
ENSG00000187210	0.0	non-hallmark gene	GCNT1
ENSG00000173467	0.0	non-hallmark gene	AGR3
ENSG00000009694	0.0	non-hallmark gene	TENM1
ENSG00000056050	0.0	non-hallmark gene	HPF1
ENSG00000182107	0.0	non-hallmark gene	TMEM30B
ENSG00000065054	0.0	non-hallmark gene	SLC9A3R2
ENSG00000146281	0.0	non-hallmark gene	PM20D2
ENSG00000162595	0.0	non-hallmark gene	DIRAS3
ENSG00000123600	0.0	non-hallmark gene	METTL8
ENSG00000196860	0.0	non-hallmark gene	TOMM20L
ENSG00000169508	99.0	non-hallmark gene	GPR183
ENSG00000198315	0.0	non-hallmark gene	ZKSCAN8
ENSG00000163749	0.0	non-hallmark gene	CCDC158
ENSG00000198967	0.0	non-hallmark gene	OR10Z1
ENSG00000176396	0.0	non-hallmark gene	EID2
ENSG00000173825	0.0	non-hallmark gene	TIGD3
ENSG00000165355	0.0	non-hallmark gene	FBXO33
ENSG00000264343	0.0	non-hallmark gene	NOTCH2NLA
ENSG00000160439	0.0	non-hallmark gene	RDH13
ENSG00000184281	0.0	non-hallmark gene	TSSC4
ENSG00000002746	0.0	non-hallmark gene	HECW1
ENSG00000277258	0.0	non-hallmark gene	PCGF2
ENSG00000178999	0.0	non-hallmark gene	AURKB
ENSG00000143847	0.0	non-hallmark gene	PPFIA4
ENSG00000099795	0.0	non-hallmark gene	NDUFB7
ENSG00000112877	0.0	non-hallmark gene	CEP72
ENSG00000135040	0.0	non-hallmark gene	NAA35
ENSG00000177238	0.0	non-hallmark gene	TRIM72
ENSG00000101470	0.0	non-hallmark gene	TNNC2
ENSG00000006756	0.0	non-hallmark gene	ARSD
ENSG00000095587	0.0	non-hallmark gene	TLL2
ENSG00000188032	0.0	non-hallmark gene	C19orf67
ENSG00000134443	0.0	non-hallmark gene	GRP
ENSG00000143079	0.0	non-hallmark gene	CTTNBP2NL
ENSG00000181773	0.0	non-hallmark gene	GPR3
ENSG00000116132	0.0	non-hallmark gene	PRRX1
ENSG00000170790	0.0	non-hallmark gene	OR10A2
ENSG00000181847	0.0	non-hallmark gene	TIGIT
ENSG00000108370	0.0	non-hallmark gene	RGS9
ENSG00000203668	0.0	non-hallmark gene	CHML
ENSG00000108010	0.0	non-hallmark gene	GLRX3
ENSG00000141971	1.0	non-hallmark gene	MVB12A
ENSG00000241489	0.0	non-hallmark gene	
ENSG00000198938	3.0	non-hallmark gene	MT-CO3
ENSG00000278535	0.0	non-hallmark gene	DHRS11
ENSG00000196220	0.0	non-hallmark gene	SRGAP3
ENSG00000158769	1.0	non-hallmark gene	F11R
ENSG00000186628	0.0	non-hallmark gene	FSD2
ENSG00000188986	0.0	non-hallmark gene	NELFB
ENSG00000170381	0.0	non-hallmark gene	SEMA3E
ENSG00000162989	0.0	non-hallmark gene	KCNJ3
ENSG00000256861	0.0	non-hallmark gene	
ENSG00000011275	0.0	non-hallmark gene	RNF216
ENSG00000134569	0.0	non-hallmark gene	LRP4
ENSG00000174456	0.0	non-hallmark gene	C12orf76
ENSG00000139648	0.0	non-hallmark gene	KRT71
ENSG00000262628	0.0	non-hallmark gene	OR1D5
ENSG00000167434	0.0	non-hallmark gene	CA4
ENSG00000118197	0.0	non-hallmark gene	DDX59
ENSG00000102387	0.0	non-hallmark gene	TAF7L
ENSG00000005483	0.0	non-hallmark gene	KMT2E
ENSG00000130150	0.0	non-hallmark gene	MOSPD2
ENSG00000149781	217.0	non-hallmark gene	FERMT3
ENSG00000205832	0.0	non-hallmark gene	C16orf96
ENSG00000110074	0.0	non-hallmark gene	FOXRED1
ENSG00000129559	0.0	non-hallmark gene	NEDD8
ENSG00000123454	0.0	non-hallmark gene	DBH
ENSG00000167004	0.0	non-hallmark gene	PDIA3
ENSG00000171004	0.0	non-hallmark gene	HS6ST2
ENSG00000239395	0.0	non-hallmark gene	
ENSG00000099995	0.0	non-hallmark gene	SF3A1
ENSG00000171291	0.0	non-hallmark gene	ZNF439
ENSG00000184524	0.0	non-hallmark gene	CEND1
ENSG00000077616	0.0	non-hallmark gene	NAALAD2
ENSG00000131236	0.0	non-hallmark gene	CAP1
ENSG00000135437	0.0	non-hallmark gene	RDH5
ENSG00000197728	0.0	non-hallmark gene	RPS26
ENSG00000163914	0.0	non-hallmark gene	RHO
ENSG00000177932	0.0	non-hallmark gene	ZNF354C
ENSG00000120324	0.0	non-hallmark gene	PCDHB10
ENSG00000139324	0.0	non-hallmark gene	TMTC3
ENSG00000169592	0.0	non-hallmark gene	INO80E
ENSG00000150630	0.0	non-hallmark gene	VEGFC
ENSG00000144596	0.0	non-hallmark gene	GRIP2
ENSG00000089250	0.0	non-hallmark gene	NOS1
ENSG00000093167	0.0	non-hallmark gene	LRRFIP2
ENSG00000160183	1.0	non-hallmark gene	TMPRSS3
ENSG00000170486	0.0	non-hallmark gene	KRT72
ENSG00000170266	0.0	non-hallmark gene	GLB1
ENSG00000188051	0.0	non-hallmark gene	TMEM221
ENSG00000113600	5.0	non-hallmark gene	C9
ENSG00000166780	0.0	non-hallmark gene	BMERB1
ENSG00000187801	0.0	non-hallmark gene	ZFP69B
ENSG00000164332	0.0	non-hallmark gene	UBLCP1
ENSG00000118960	0.0	non-hallmark gene	HS1BP3
ENSG00000189292	0.0	non-hallmark gene	ALKAL2
ENSG00000113389	0.0	non-hallmark gene	NPR3
ENSG00000185033	0.0	non-hallmark gene	SEMA4B
ENSG00000124444	0.0	non-hallmark gene	ZNF576
ENSG00000146250	0.0	non-hallmark gene	PRSS35
ENSG00000196233	0.0	non-hallmark gene	LCOR
ENSG00000134884	1.0	non-hallmark gene	ARGLU1
ENSG00000147383	0.0	non-hallmark gene	NSDHL
ENSG00000075151	0.0	non-hallmark gene	EIF4G3
ENSG00000176358	0.0	non-hallmark gene	TAC4
ENSG00000175449	0.0	non-hallmark gene	RFESD
ENSG00000159339	0.0	non-hallmark gene	PADI4
ENSG00000187372	0.0	non-hallmark gene	PCDHB13
ENSG00000186118	0.0	non-hallmark gene	TEX38
ENSG00000128463	0.0	non-hallmark gene	EMC4
ENSG00000198597	0.0	non-hallmark gene	ZNF536
ENSG00000165478	0.0	non-hallmark gene	HEPACAM
ENSG00000112499	0.0	non-hallmark gene	SLC22A2
ENSG00000111602	0.0	non-hallmark gene	TIMELESS
ENSG00000188290	0.0	non-hallmark gene	HES4
ENSG00000167183	0.0	non-hallmark gene	PRR15L
ENSG00000082068	0.0	non-hallmark gene	WDR70
ENSG00000091127	0.0	non-hallmark gene	PUS7
ENSG00000150261	0.0	non-hallmark gene	OR8K1
ENSG00000167645	0.0	non-hallmark gene	YIF1B
ENSG00000089693	0.0	non-hallmark gene	MLF2
ENSG00000010361	0.0	non-hallmark gene	FUZ
ENSG00000173040	0.0	non-hallmark gene	EVC2
ENSG00000198830	0.0	non-hallmark gene	HMGN2
ENSG00000100811	0.0	non-hallmark gene	YY1
ENSG00000230268	0.0	non-hallmark gene	SSU72P8
ENSG00000133059	0.0	non-hallmark gene	DSTYK
ENSG00000156574	0.0	non-hallmark gene	NODAL
ENSG00000135740	0.0	non-hallmark gene	SLC9A5
ENSG00000185513	0.0	non-hallmark gene	L3MBTL1
ENSG00000165006	0.0	non-hallmark gene	UBAP1
ENSG00000107890	0.0	non-hallmark gene	ANKRD26
ENSG00000166823	0.0	non-hallmark gene	MESP1
ENSG00000099326	0.0	non-hallmark gene	MZF1
ENSG00000134108	0.0	non-hallmark gene	ARL8B
ENSG00000166913	0.0	non-hallmark gene	YWHAB
ENSG00000166004	0.0	non-hallmark gene	CEP295
ENSG00000196652	0.0	non-hallmark gene	ZKSCAN5
ENSG00000176788	78.0	non-hallmark gene	BASP1
ENSG00000173728	0.0	non-hallmark gene	C1orf100
ENSG00000205482	0.0	non-hallmark gene	SPDYE18
ENSG00000064547	0.0	non-hallmark gene	LPAR2
ENSG00000185480	0.0	non-hallmark gene	PARPBP
ENSG00000089154	0.0	non-hallmark gene	GCN1
ENSG00000241119	0.0	non-hallmark gene	UGT1A9
ENSG00000169347	0.0	non-hallmark gene	GP2
